 [2023-03-21 11:36:26,230] Pre-Condition- Step 01: Open browser and navigate to website
 [2023-04-12 13:45:22,054] Admin_07 - Step_13: Click to 'Save and Continue Edit' button
 [2023-04-12 13:45:23,101] Admin_07 - Step_14: Verify 'New customer has been added successfully' message is displayed
 [2023-04-12 13:45:23,327] Admin_07 - Step_15: Verify 'Email' value is 'automationfc67149@gmail.com'
 [2023-04-12 13:45:23,421] Admin_07 - Step_16: Verify 'First name' value is 'Automation'
 [2023-04-12 13:45:23,523] Admin_07 - Step_17: Verify 'Last name' value is 'FC'
 [2023-04-12 13:45:23,609] Admin_07 - Step_18: Verify 'Male' radio button is checked
 [2023-04-12 13:45:23,698] Admin_07 - Step_19: Verify 'Data of birth' value is '1/1/2020'
 [2023-04-12 13:45:23,783] Admin_07 - Step_20: Verify 'Company name' value is 'AutomationFC'
 [2023-04-12 13:45:23,875] Admin_07 - Step_21: Verify 'Registered' is selected in 'Customer roles' dropdown
 [2023-04-12 13:45:23,964] Admin_07 - Step_22: Verify 'Active' checkbox is checked
 [2023-04-12 13:45:24,035] Admin_07 - Step_23: Verify 'Admin comment' value is 'Add new customer (Guest)'
 [2023-04-12 13:45:24,115] Admin_07 - Step_24: Click to 'back to customer list' link
 [2023-04-12 13:45:24,685] Admin_07 - Step_25: Click to 'Search' button
 [2023-04-12 13:45:26,573] Admin_07 - Step_26: Verify Customer Info is displayed
 [2023-04-12 13:45:26,674] Admin_08 - Step_01: Click to 'Customers' in 'Customers' menu
 [2023-04-12 13:45:28,301] Admin_08 - Step_02: Enter to 'Email' textbox with value is 'automationfc67149@gmail.com'
 [2023-04-12 13:45:29,479] Admin_08 - Step_05: Click to 'Search' button
 [2023-04-12 13:45:30,834] Admin_08 - Step_06: Verify Customer Info is displayed
 [2023-04-12 13:45:30,956] Admin_09 - Step_01: Click to 'Customers' in 'Customers' menu
 [2023-04-12 13:45:32,609] Admin_09 - Step_02: Enter to 'Firstname' textbox with value is 'Automation'
 [2023-04-12 13:45:33,764] Admin_09 - Step_03: Enter to 'Lastname' textbox with value is 'FC'
 [2023-04-12 13:45:34,945] Admin_09 - Step_06: Click to 'Search' button
 [2023-04-12 13:45:36,282] Admin_09 - Step_07: Verify Customer Info is displayed
 [2023-04-12 13:45:36,377] Admin_10 - Step_01: Click to 'Customers' in 'Customers' menu
 [2023-04-12 13:45:38,029] Admin_10 - Step_02: Enter to 'Company' textbox with value is 'AutomationFC'
 [2023-04-12 13:45:39,170] Admin_10 - Step_05: Click to 'Search' button
 [2023-04-12 13:45:40,522] Admin_10 - Step_06: Verify Customer Info is displayed
 [2023-04-12 13:45:40,629] Admin_11 - Step_01: Click to 'Customers' in 'Customers' menu
 [2023-04-12 13:45:42,261] Admin_11 - Step_02: Enter to 'Email' textbox with value is 'automationfc67149@gmail.com'
 [2023-04-12 13:45:43,445] Admin_11 - Step_03: Enter to 'Firstname' textbox with value is 'Automation'
 [2023-04-12 13:45:44,623] Admin_11 - Step_04: Enter to 'Lastname' textbox with value is 'FC'
 [2023-04-12 13:45:45,757] Admin_11 - Step_05: Select '1' in 'Month' dropdown
 [2023-04-12 13:45:46,091] Admin_11 - Step_06: Select '1' in 'Day' dropdown
 [2023-04-12 13:45:46,481] Admin_11 - Step_07: Enter to 'Company' textbox with value is 'AutomationFC'
 [2023-04-12 13:45:47,605] Admin_11 - Step_10: Click to 'Search' button
 [2023-04-12 13:45:48,975] Admin_11 - Step_11: Verify Customer Info is displayed
 [2023-04-12 13:45:49,089] Admin_12 - Step_01: Click to 'Customers' in 'Customers' menu
 [2023-04-12 13:45:50,748] Admin_12 - Step_02: Enter to 'Email' textbox with value is 'automationfc67149@gmail.com'
 [2023-04-12 13:45:51,908] Admin_12 - Step_03: Enter to 'Firstname' textbox with value is 'Automation'
 [2023-04-12 13:45:53,048] Admin_12 - Step_04: Enter to 'Lastname' textbox with value is 'FC'
 [2023-04-12 13:45:54,183] Admin_12 - Step_05: Select '1' in 'Month' dropdown
 [2023-04-12 13:45:54,536] Admin_12 - Step_06: Select '1' in 'Day' dropdown
 [2023-04-12 13:45:54,878] Admin_12 - Step_07: Enter to 'Company' textbox with value is 'AutomationFC'
 [2023-04-12 13:45:56,015] Admin_12 - Step_10: Click to 'Search' button
 [2023-04-12 13:45:57,372] Admin_12 - Step_11: Click to 'Edit' button
 [2023-04-12 13:45:59,044] Admin_12 - Step_12: Enter to 'Email' textbox with value is 'edit_automationfc67149@gmail.com'
 [2023-04-12 13:46:00,252] Admin_12 - Step_13: Enter to 'First name' textbox with value is 'Edit Automation'
 [2023-04-12 13:46:01,406] Admin_12 - Step_14: Enter to 'Last name' textbox with value is 'Edit FC'
 [2023-04-12 13:46:02,598] Admin_12 - Step_15: Enter to 'Date of birth' textbox with value is '2/2/2020'
 [2023-04-12 13:46:03,781] Admin_12 - Step_16: Enter to 'Company name' textbox with value is 'Edit AutomationFC'
 [2023-04-12 13:46:04,990] Admin_12 - Step_17: Enter to 'Admin comment' textbox with value is 'Edit Add new customer (Guest)'
 [2023-04-12 13:46:05,184] Admin_12 - Step_18: Click to 'Save' button
 [2023-04-12 13:46:06,066] Admin_12 - Step_19: Verify 'The customer has been updated successfully' message is displayed
 [2023-04-12 13:46:06,225] Admin_15 - Step_01: Click to 'Customers' in 'Customers' menu
 [2023-04-12 13:46:07,028] Admin_12 - Step_20: Enter to 'Email' textbox with value is 'edit_automationfc67149@gmail.com'
 [2023-04-12 13:46:08,205] Admin_12 - Step_21: Enter to 'Firstname' textbox with value is 'Edit Automation'
 [2023-04-12 13:46:09,333] Admin_12 - Step_22: Enter to 'Lastname' textbox with value is 'Edit FC'
 [2023-04-12 13:46:10,444] Admin_12 - Step_23: Select '2' in 'Month' dropdown
 [2023-04-12 13:46:10,785] Admin_12 - Step_24: Select '2' in 'Day' dropdown
 [2023-04-12 13:46:11,179] Admin_12 - Step_25: Enter to 'Company' textbox with value is 'Edit AutomationFC'
 [2023-04-12 13:46:12,332] Admin_12 - Step_28: Click to 'Search' button
 [2023-04-12 13:46:13,669] Admin_12 - Step_29: Verify 'edit_automationfc67149@gmail.com' is displayed in Customer Info
 [2023-04-12 13:46:13,790] Admin_12 - Step_29: Verify 'Edit Automation Edit FC' is displayed in Customer Info
 [2023-04-12 13:46:13,882] Admin_12 - Step_29: Verify 'Edit AutomationFC' is displayed in Customer Info
 [2023-04-12 13:46:13,979] Admin_13 - Step_01: Click to 'Customers' in 'Customers' menu
 [2023-04-12 13:46:15,692] Admin_13 - Step_02: Enter to 'Email' textbox with value is 'edit_automationfc67149@gmail.com'
 [2023-04-12 13:46:16,882] Admin_13 - Step_03: Enter to 'Firstname' textbox with value is 'Edit Automation'
 [2023-04-12 13:46:18,037] Admin_13 - Step_04: Enter to 'Lastname' textbox with value is 'Edit FC'
 [2023-04-12 13:46:19,191] Admin_13 - Step_05: Select '2' in 'Month' dropdown
 [2023-04-12 13:46:19,530] Admin_13 - Step_06: Select '2' in 'Day' dropdown
 [2023-04-12 13:46:19,912] Admin_13 - Step_07: Enter to 'Company' textbox with value is 'Edit AutomationFC'
 [2023-04-12 13:46:21,082] Admin_13 - Step_10: Click to 'Search' button
 [2023-04-12 13:46:22,423] Admin_13 - Step_11: Click to 'Edit' button
 [2023-04-12 13:46:24,120] Admin_13 - Step_12: Click to 'Address' button
 [2023-04-12 13:46:27,281] Admin_13 - Step_13: Click to 'Add new address' button
 [2023-04-12 13:46:29,073] Admin_13 - Step_14: Enter to 'First name' textbox with value is'Automation'
 [2023-04-12 13:46:30,220] Admin_13 - Step_15: Enter to 'Last name' textbox with value is'FC'
 [2023-04-12 13:46:31,375] Admin_13 - Step_16: Enter to 'Email' textbox with value is'automationfc@gmail.com'
 [2023-04-12 13:46:32,531] Admin_13 - Step_17: Enter to 'Company' textbox with value is'Automation FC'
 [2023-04-12 13:46:33,694] Admin_13 - Step_18: Select 'Viet Nam'in 'Country' dropdown
 [2023-04-12 13:46:34,043] Admin_13 - Step_19: Select 'Other'in 'State / province' dropdown
 [2023-04-12 13:46:34,123] Admin_13 - Step_21: Enter to 'County / region' textbox with value is'Viet Nam'
 [2023-04-12 13:46:35,243] Admin_13 - Step_22: Enter to 'City' textbox with value is'Ho Chi Minh'
 [2023-04-12 13:46:36,405] Admin_13 - Step_23: Enter to 'Address 1' textbox with value is'743 Le Loi'
 [2023-04-12 13:46:37,552] Admin_13 - Step_24: Enter to 'Address 2' textbox with value is'453 Le Lai'
 [2023-04-12 13:46:38,678] Admin_13 - Step_25: Enter to 'Zip / postal code' textbox with value is'650000'
 [2023-04-12 13:46:39,836] Admin_13 - Step_26: Enter to 'Phone number' textbox with value is'0987654555'
 [2023-04-12 13:46:40,989] Admin_13 - Step_27: Enter to 'Fax number' textbox with value is'+84987654555'
 [2023-04-12 13:46:42,112] Admin_13 - Step_28: Click to 'Save' button
 [2023-04-12 13:46:43,219] Admin_13 - Step_29: Verify 'The new address has been added successfully' is displayed
 [2023-04-12 13:46:43,337] Admin_13 - Step_30: Verify 'First name' textbox value is equals 'Automation'
 [2023-04-12 13:46:43,423] Admin_13 - Step_31: Verify 'Last name' textbox value is equals 'FC'
 [2023-04-12 13:46:43,501] Admin_13 - Step_32: Verify 'Email' textbox value is equals 'automationfc@gmail.com'
 [2023-04-12 13:46:43,611] Admin_13 - Step_33: Verify 'Company' textbox value is equals 'Automation FC'
 [2023-04-12 13:46:43,701] Admin_13 - Step_34: Verify 'Viet Nam'is selected in 'Country' dropdown
 [2023-04-12 13:46:44,617] Admin_13 - Step_35: Verify 'Other'is selected in 'State / province' dropdown
 [2023-04-12 13:46:44,753] Admin_13 - Step_36: Verify 'County / region' textbox value is equals 'Viet Nam'
 [2023-04-12 13:46:44,832] Admin_13 - Step_37: Verify 'City' textbox value is equals 'Ho Chi Minh'
 [2023-04-12 13:46:44,913] Admin_13 - Step_38: Verify 'Address 1' textbox value is equals '743 Le Loi'
 [2023-04-12 13:46:44,990] Admin_13 - Step_39: Verify 'Address 2' textbox value is equals '453 Le Lai'
 [2023-04-12 13:46:45,070] Admin_13 - Step_40: Verify 'Zip / postal code' textbox value is equals '650000'
 [2023-04-12 13:46:45,147] Admin_13 - Step_41: Verify 'Phone number' textbox value is equals '0987654555'
 [2023-04-12 13:46:45,204] Admin_13 - Step_42: Verify 'Fax number' textbox value is equals '+84987654555'
 [2023-04-12 13:46:45,268] Admin_13 - Step_43: Click to 'back to customer details' link
 [2023-04-12 13:46:45,933] Admin_13 - Step_44: Verify 'First name' value is equals 'Automation'
 [2023-04-12 13:46:46,414] Admin_13 - Step_45: Verify 'Last name' value is equals 'FC'
 [2023-04-12 13:46:46,496] Admin_13 - Step_46: Verify 'Email' value is equals 'automationfc@gmail.com'
 [2023-04-12 13:46:46,584] Admin_13 - Step_47: Verify 'Phone number' value is equals '0987654555'
 [2023-04-12 13:46:46,643] Admin_13 - Step_48: Verify 'Fax number' value is equals '+84987654555'
 [2023-04-12 13:46:46,761] Admin_13 - Step_49: Verify 'Address' value is equals '743 Le Loi'
 [2023-04-12 13:47:07,105] OS name = windows 11
 [2023-04-12 13:47:07,105] Driver instance name = firefoxdriver: firefox on windows (f5d4101c-3d5b-41e4-b925-1c84cd06a32e)
 [2023-04-12 13:52:14,394] Pre-Conditon - Step_01: Open browser and login to Admin page
 [2023-04-12 13:52:21,515] Admin_01 - Step_01: Click to 'Catalog' menu
 [2023-04-12 13:52:21,701] Admin_01 - Step_02: Click to 'Products' in 'Catalog' menu
 [2023-04-12 13:52:24,656] Admin_01 - Step_03: Enter to 'Product name' textbox
 [2023-04-12 13:52:24,859] Admin_01 - Step_04: Click to 'Search' button
 [2023-04-12 13:52:28,215] Admin_01 - Step_05: Verify 'Product name' is equals 'Lenovo IdeaCentre 600 All-in-One PC'
 [2023-04-12 13:52:28,335] Admin_01 - Step_06: Verify 'SKU' is equals 'LE_IC_600'
 [2023-04-12 13:52:28,432] Admin_01 - Step_07: Verify 'Price' is equals '500'
 [2023-04-12 13:52:28,540] Admin_01 - Step_08: Verify 'Stock quantity' is equals '10000'
 [2023-04-12 13:52:28,633] Admin_01 - Step_09: Verify 'Published icon' is displayed
 [2023-04-12 13:52:28,777] Admin_02 - Step_01: Click to 'Products' in 'Catalog' menu
 [2023-04-12 13:52:30,626] Admin_02 - Step_02: Enter to 'Product name' textbox
 [2023-04-12 13:52:30,790] Admin_02 - Step_03: Select 'Computers' in 'Catagory' dropdown
 [2023-04-12 13:52:31,190] Admin_02 - Step_04: Click to 'Search' button
 [2023-04-12 13:52:34,541] Admin_02 - Step_05: Verify 'No data available in table' message is displayed
 [2023-04-12 13:52:34,662] Admin_03 - Step_01: Click to 'Products' in 'Catalog' menu
 [2023-04-12 13:52:36,338] Admin_03 - Step_02: Enter to 'Product name' textbox
 [2023-04-12 13:52:36,516] Admin_03 - Step_03: Select 'Computers' in 'Catagory' dropdown
 [2023-04-12 13:52:36,897] Admin_03 - Step_04: Check to 'Search subcategories' checkbox
 [2023-04-12 13:52:37,223] Admin_03 - Step_05: Click to 'Search' button
 [2023-04-12 13:52:40,528] Admin_03 - Step_06: Verify 'Product name' is equals 'Lenovo IdeaCentre 600 All-in-One PC'
 [2023-04-12 13:52:40,622] Admin_04 - Step_01: Click to 'Products' in 'Catalog' menu
 [2023-04-12 13:52:42,275] Admin_04 - Step_02: Enter to 'Product name' textbox
 [2023-04-12 13:52:42,455] Admin_04 - Step_03: Select 'Computers >> Desktops' in 'Catagory' dropdown
 [2023-04-12 13:52:42,827] Admin_04 - Step_04: Click to 'Search' button
 [2023-04-12 13:52:46,146] Admin_04 - Step_05: Verify 'Product name' is equals 'Lenovo IdeaCentre 600 All-in-One PC'
 [2023-04-12 13:52:46,241] Admin_05 - Step_01: Click to 'Products' in 'Catalog' menu
 [2023-04-12 13:52:47,976] Admin_05 - Step_02: Enter to 'Product name' textbox
 [2023-04-12 13:52:48,172] Admin_05 - Step_03: Select 'All' in 'Catagory' dropdown
 [2023-04-12 13:52:48,269] Admin_05 - Step_04: Select 'Apple' in 'Manufacturer' dropdown
 [2023-04-12 13:52:48,612] Admin_05 - Step_05: Click to 'Search' button
 [2023-04-12 13:52:51,929] Admin_05 - Step_06: Verify 'No data available in table' message is displayed
 [2023-04-12 13:52:52,029] Admin_06 - Step_01: Click to 'Products' in 'Catalog' menu
 [2023-04-12 13:52:53,687] Admin_06 - Step_02: Enter to 'Go directly to product SKU' textbox
 [2023-04-12 13:52:53,892] Admin_06 - Step_03: Click to 'Go' button
 [2023-04-12 13:52:55,380] Admin_06 - Step_04: Verify 'Product name' is 'Lenovo IdeaCentre 600 All-in-One PC'
 [2023-04-12 13:52:55,561] Admin_06 - Step_05: Switch to 'Product Info Description' iframe
 [2023-04-12 13:52:56,212] Admin_06 - Step_06: Verify 'Lenovo IdeaCentre 600 All-in-One PC' infomation
 [2023-04-12 13:52:56,400] Admin_06 - Step_05: Switch to Default content
 [2023-04-12 13:52:56,427] Admin_07 - Step_01: Click to 'Customers' menu
 [2023-04-12 13:52:56,574] Admin_07 - Step_02: Click to 'Customers' in 'Customers' menu
 [2023-04-12 13:52:57,532] Admin_07 - Step_03: Click to 'Add new' button
 [2023-04-12 13:52:57,708] Admin_07 - Step_04: Enter to 'Email' textbox with value is 'automationfc34394@gmail.com'
 [2023-04-12 13:52:59,207] Admin_07 - Step_05: Enter to 'Password' textbox with value is '123456'
 [2023-04-12 13:53:00,368] Admin_07 - Step_06: Enter to 'First name' textbox with value is 'Automation'
 [2023-04-12 13:53:01,506] Admin_07 - Step_06: Enter to 'Last name' textbox with value is 'FC'
 [2023-04-12 13:53:02,629] Admin_07 - Step_08: Check to 'Male' in Gender radio
 [2023-04-12 13:53:02,961] Admin_07 - Step_09: Enter to 'Data of birth' with value is '1/1/2020'
 [2023-04-12 13:53:04,122] Admin_07 - Step_09: Enter to 'Company name' with value is 'AutomationFC'
 [2023-04-12 13:53:05,300] Admin_07 - Step_11: Check to 'Active' checkbox
 [2023-04-12 13:53:05,409] Admin_07 - Step_12: Enter to 'Admin comment' textbox with value is 'Add new customer (Guest)'
 [2023-04-12 13:53:05,567] Admin_07 - Step_13: Click to 'Save and Continue Edit' button
 [2023-04-12 13:53:07,045] Admin_07 - Step_14: Verify 'New customer has been added successfully' message is displayed
 [2023-04-12 13:53:07,260] Admin_07 - Step_15: Verify 'Email' value is 'automationfc34394@gmail.com'
 [2023-04-12 13:53:07,350] Admin_07 - Step_16: Verify 'First name' value is 'Automation'
 [2023-04-12 13:53:07,460] Admin_07 - Step_17: Verify 'Last name' value is 'FC'
 [2023-04-12 13:53:07,562] Admin_07 - Step_18: Verify 'Male' radio button is checked
 [2023-04-12 13:53:07,608] Admin_07 - Step_19: Verify 'Data of birth' value is '1/1/2020'
 [2023-04-12 13:53:07,688] Admin_07 - Step_20: Verify 'Company name' value is 'AutomationFC'
 [2023-04-12 13:53:07,780] Admin_07 - Step_21: Verify 'Registered' is selected in 'Customer roles' dropdown
 [2023-04-12 13:53:07,888] Admin_07 - Step_22: Verify 'Active' checkbox is checked
 [2023-04-12 13:53:07,931] Admin_07 - Step_23: Verify 'Admin comment' value is 'Add new customer (Guest)'
 [2023-04-12 13:53:07,981] Admin_07 - Step_24: Click to 'back to customer list' link
 [2023-04-12 13:53:08,778] Admin_07 - Step_25: Click to 'Search' button
 [2023-04-12 13:53:28,833] Admin_08 - Step_01: Click to 'Customers' in 'Customers' menu
 [2023-04-12 13:53:30,818] Admin_08 - Step_02: Enter to 'Email' textbox with value is 'automationfc34394@gmail.com'
 [2023-04-12 13:53:31,982] Admin_08 - Step_05: Click to 'Search' button
 [2023-04-12 13:53:33,346] Admin_08 - Step_06: Verify Customer Info is displayed
 [2023-04-12 13:53:33,444] Admin_09 - Step_01: Click to 'Customers' in 'Customers' menu
 [2023-04-12 13:53:35,519] Admin_09 - Step_02: Enter to 'Firstname' textbox with value is 'Automation'
 [2023-04-12 13:53:36,660] Admin_09 - Step_03: Enter to 'Lastname' textbox with value is 'FC'
 [2023-04-12 13:53:37,798] Admin_09 - Step_06: Click to 'Search' button
 [2023-04-12 13:53:39,171] Admin_09 - Step_07: Verify Customer Info is displayed
 [2023-04-12 13:53:39,268] Admin_10 - Step_01: Click to 'Customers' in 'Customers' menu
 [2023-04-12 13:53:41,991] Admin_10 - Step_02: Enter to 'Company' textbox with value is 'AutomationFC'
 [2023-04-12 13:53:42,123] Admin_11 - Step_01: Click to 'Customers' in 'Customers' menu
 [2023-04-12 13:53:42,136] Admin_12 - Step_01: Click to 'Customers' in 'Customers' menu
 [2023-04-12 13:53:42,151] Admin_13 - Step_01: Click to 'Customers' in 'Customers' menu
 [2023-04-12 13:53:42,165] OS name = windows 11
 [2023-04-12 13:53:42,165] Driver instance name = firefoxdriver: firefox on windows (429d670a-1831-4fe3-a49e-953a812ea1ba)
 [2023-04-12 13:53:42,180] Tried to run command without establishing a connection
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:25:53'
System info: host: 'GIGO', ip: '192.168.57.1', os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '11.0.15.1'
Driver info: org.openqa.selenium.firefox.FirefoxDriver
Capabilities {acceptInsecureCerts: true, browserName: firefox, browserVersion: 110.0, javascriptEnabled: true, moz:accessibilityChecks: false, moz:buildID: 20230214051806, moz:geckodriverVersion: 0.32.2, moz:headless: false, moz:platformVersion: 10.0, moz:processID: 16760, moz:profile: C:\Users\leduc\AppData\Loca..., moz:shutdownTimeout: 60000, moz:useNonSpecCompliantPointerOrigin: false, moz:webdriverClick: true, moz:windowless: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, proxy: Proxy(), setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify}
Session ID: 429d670a-1831-4fe3-a49e-953a812ea1ba
 [2023-04-12 13:53:52,967] Pre-Conditon - Step_01: Open browser and login to Admin page
 [2023-04-12 13:54:01,994] Admin_01 - Step_01: Click to 'Catalog' menu
